OrderID,Date,Region,Product,Quantity,Price,Category
1602,2028-05-20,,Tablet,3.0,30000.0,Electronics
1603,2028-05-21,south,Jacket,6.0,4000.0,Fashion
1604,2028-05-22,West,Jacket,2.0,4000.0,Fashion
1605,2028-05-23,East,Watch,8.0,5000.0,Fashion
1606,2028-05-24,West,Tablet,7.0,30000.0,Electronics
1607,2028-05-25,East,Mobile,2.0,20000.0,Electronics
1608,2028-05-26,north,Laptop,,55000.0,Electronics
1609,2028-05-27,south,Laptop,8.0,55000.0,Electronics
1610,2028-05-28,south,Tablet,8.0,30000.0,Electronics
1611,2028-05-29,East,Jacket,5.0,4000.0,Fashion
1612,2028-05-30,West,Tablet,4.0,30000.0,Electronics
1613,2028-05-31,north,Tablet,5.0,30000.0,Electronics
1614,2028-06-01,south,Laptop,3.0,55000.0,Electronics
1615,2028-06-02,north,Laptop,3.0,55000.0,Electronics
1616,2028-06-03,West,Laptop,4.0,55000.0,Electronics
1617,2028-06-04,north,Tablet,8.0,0.0,Electronics
1618,2028-06-05,West,Mobile,7.0,20000.0,Electronics
1619,2028-06-06,East,Mobile,4.0,20000.0,Electronics
1620,2028-06-07,south,Watch,7.0,5000.0,Fashion
1621,2028-06-08,East,Laptop,,55000.0,Electronics
1622,2028-06-09,,Mobile,1.0,20000.0,Electronics
1623,2028-06-10,north,Shoes,8.0,3000.0,Fashion
1624,2028-06-11,north,Laptop,,55000.0,Electronics
1625,2028-06-12,East,Mobile,1.0,20000.0,Electronics
1626,2028-06-13,,Laptop,3.0,-1000.0,Electronics
1627,2028-06-14,south,Laptop,0.0,55000.0,Electronics
1628,2028-06-15,West,Mobile,4.0,20000.0,Electronics
1629,2028-06-16,south,Watch,5.0,5000.0,Fashion
1630,2028-06-17,north,Laptop,,0.0,Electronics
1631,2028-06-18,,Jacket,0.0,4000.0,Fashion
1632,2028-06-19,East,Mobile,9.0,20000.0,Electronics
1633,2028-06-20,East,Shoes,4.0,3000.0,Fashion
1634,2028-06-21,south,Laptop,3.0,55000.0,Electronics
1635,2028-06-22,West,Jacket,6.0,-1000.0,Fashion
1636,2028-06-23,south,Mobile,9.0,20000.0,Electronics
1637,2028-06-24,East,Shoes,6.0,3000.0,Fashion
1638,2028-06-25,East,Shoes,9.0,3000.0,Fashion
1639,2028-06-26,north,Tablet,1.0,,Electronics
1640,2028-06-27,south,Watch,8.0,5000.0,Fashion
1641,2028-06-28,north,Tablet,1.0,30000.0,Electronics
1642,2028-06-29,south,Watch,2.0,5000.0,Fashion
1643,2028-06-30,north,Jacket,6.0,4000.0,Fashion
1644,2028-07-01,East,Jacket,2.0,4000.0,Fashion
1645,2028-07-02,north,Watch,6.0,5000.0,Fashion
1646,2028-07-03,south,Shoes,7.0,3000.0,Fashion
1647,2028-07-04,East,Jacket,2.0,4000.0,Fashion
1648,2028-07-05,north,Mobile,8.0,20000.0,Electronics
1649,2028-07-06,East,Laptop,7.0,55000.0,Electronics
1650,2028-07-07,south,Laptop,5.0,55000.0,Electronics
1651,2028-07-08,south,Mobile,7.0,0.0,Electronics
1652,2028-07-09,,Mobile,9.0,20000.0,Electronics
1653,2028-07-10,south,Shoes,4.0,3000.0,Fashion
1654,2028-07-11,south,Shoes,3.0,3000.0,Fashion
1655,2028-07-12,West,Watch,5.0,5000.0,Fashion
1656,2028-07-13,East,Laptop,1.0,55000.0,Electronics
1657,2028-07-14,West,Watch,8.0,0.0,Fashion
1658,2028-07-15,north,Jacket,5.0,4000.0,Fashion
1659,2028-07-16,south,Laptop,2.0,55000.0,Electronics
1660,2028-07-17,West,Jacket,9.0,4000.0,Fashion
1661,2028-07-18,south,Tablet,2.0,30000.0,Electronics
1662,2028-07-19,West,Shoes,7.0,3000.0,Fashion
1663,2028-07-20,East,Laptop,2.0,55000.0,Electronics
1664,2028-07-21,East,Watch,1.0,5000.0,Fashion
1665,2028-07-22,East,Tablet,1.0,30000.0,Electronics
1666,2028-07-23,north,Tablet,8.0,30000.0,Electronics
1667,2028-07-24,East,Jacket,9.0,4000.0,Fashion
1668,2028-07-25,south,Shoes,9.0,3000.0,Fashion
1669,2028-07-26,north,Tablet,3.0,30000.0,Electronics
1670,2028-07-27,south,Jacket,1.0,4000.0,Fashion
1671,2028-07-28,West,Jacket,2.0,-1000.0,Fashion
1672,2028-07-29,south,Jacket,,4000.0,Fashion
1673,2028-07-30,north,Tablet,3.0,30000.0,Electronics
1674,2028-07-31,West,Laptop,3.0,55000.0,Electronics
1675,2028-08-01,north,Shoes,5.0,3000.0,Fashion
1676,2028-08-02,south,Tablet,5.0,30000.0,Electronics
1677,2028-08-03,south,Watch,0.0,5000.0,Fashion
1678,2028-08-04,East,Shoes,,3000.0,Fashion
1679,2028-08-05,,Shoes,4.0,3000.0,Fashion
1680,2028-08-06,north,Mobile,3.0,20000.0,Electronics
1681,2028-08-07,north,Shoes,2.0,3000.0,Fashion
1682,2028-08-08,West,Tablet,5.0,30000.0,Electronics
1683,2028-08-09,north,Jacket,6.0,4000.0,Fashion
1684,2028-08-10,East,Jacket,2.0,4000.0,Fashion
1685,2028-08-11,north,Tablet,7.0,0.0,Electronics
1686,2028-08-12,East,Watch,3.0,5000.0,Fashion
1687,2028-08-13,East,Tablet,1.0,30000.0,Electronics
1688,2028-08-14,north,Laptop,,55000.0,Electronics
1689,2028-08-15,West,Laptop,0.0,55000.0,Electronics
1690,2028-08-16,south,Laptop,8.0,55000.0,Electronics
1691,2028-08-17,,Watch,5.0,5000.0,Fashion
1692,2028-08-18,East,Watch,8.0,5000.0,Fashion
1693,2028-08-19,East,Mobile,5.0,20000.0,Electronics
1694,2028-08-20,north,Jacket,3.0,4000.0,Fashion
1695,2028-08-21,south,Shoes,,0.0,Fashion
1696,2028-08-22,north,Tablet,0.0,30000.0,Electronics
1697,2028-08-23,north,Watch,6.0,5000.0,Fashion
1698,2028-08-24,south,Jacket,,4000.0,Fashion
1699,2028-08-25,West,Laptop,4.0,55000.0,Electronics
1700,2028-08-26,West,Mobile,5.0,20000.0,Electronics
1701,2028-08-27,,Laptop,4.0,55000.0,Electronics
1702,2028-08-28,East,Jacket,6.0,4000.0,Fashion
1703,2028-08-29,north,Laptop,6.0,55000.0,Electronics
1704,2028-08-30,West,Tablet,5.0,30000.0,Electronics
1705,2028-08-31,West,Laptop,4.0,55000.0,Electronics
1706,2028-09-01,north,Watch,6.0,5000.0,Fashion
1707,2028-09-02,south,Shoes,4.0,3000.0,Fashion
1708,2028-09-03,north,Mobile,8.0,20000.0,Electronics
1709,2028-09-04,East,Jacket,,4000.0,Fashion
1710,2028-09-05,south,Jacket,3.0,4000.0,Fashion
1711,2028-09-06,north,Laptop,7.0,55000.0,Electronics
1712,2028-09-07,West,Mobile,9.0,,Electronics
1713,2028-09-08,south,Mobile,,20000.0,Electronics
1714,2028-09-09,south,Tablet,9.0,30000.0,Electronics
1715,2028-09-10,West,Jacket,3.0,4000.0,Fashion
1716,2028-09-11,south,Mobile,8.0,20000.0,Electronics
1717,2028-09-12,West,Jacket,6.0,4000.0,Fashion
1718,2028-09-13,West,Mobile,7.0,20000.0,Electronics
1719,2028-09-14,south,Laptop,1.0,,Electronics
1720,2028-09-15,West,Mobile,7.0,20000.0,Electronics
1721,2028-09-16,,Watch,3.0,5000.0,Fashion
1722,2028-09-17,East,Watch,4.0,5000.0,Fashion
1723,2028-09-18,south,Watch,1.0,5000.0,Fashion
1724,2028-09-19,north,Watch,2.0,5000.0,Fashion
1725,2028-09-20,south,Laptop,2.0,55000.0,Electronics
1726,2028-09-21,north,Jacket,4.0,4000.0,Fashion
1727,2028-09-22,south,Mobile,5.0,20000.0,Electronics
1728,2028-09-23,north,Tablet,4.0,30000.0,Electronics
1729,2028-09-24,north,Shoes,2.0,3000.0,Fashion
1730,2028-09-25,south,Jacket,3.0,-1000.0,Fashion
1731,2028-09-26,north,Jacket,5.0,4000.0,Fashion
1732,2028-09-27,south,Watch,2.0,,Fashion
1733,2028-09-28,north,Jacket,4.0,4000.0,Fashion
1734,2028-09-29,West,Watch,2.0,5000.0,Fashion
1735,2028-09-30,,Tablet,9.0,,Electronics
1736,2028-10-01,West,Jacket,5.0,4000.0,Fashion
1737,2028-10-02,West,Shoes,9.0,3000.0,Fashion
1738,2028-10-03,south,Jacket,1.0,4000.0,Fashion
1739,2028-10-04,West,Watch,6.0,5000.0,Fashion
1740,2028-10-05,East,Tablet,7.0,30000.0,Electronics
1741,2028-10-06,north,Jacket,1.0,4000.0,Fashion
1742,2028-10-07,East,Mobile,1.0,0.0,Electronics
1743,2028-10-08,West,Tablet,5.0,30000.0,Electronics
1744,2028-10-09,south,Mobile,7.0,-1000.0,Electronics
1745,2028-10-10,north,Mobile,0.0,20000.0,Electronics
1746,2028-10-11,north,Watch,2.0,5000.0,Fashion
1747,2028-10-12,East,Watch,3.0,5000.0,Fashion
1748,2028-10-13,West,Mobile,6.0,20000.0,Electronics
1749,2028-10-14,north,Laptop,1.0,55000.0,Electronics
1750,2028-10-15,East,Shoes,6.0,3000.0,Fashion
1751,2028-10-16,East,Watch,7.0,5000.0,Fashion
1752,2028-10-17,north,Shoes,4.0,3000.0,Fashion
1753,2028-10-18,south,Jacket,8.0,-1000.0,Fashion
1754,2028-10-19,south,Mobile,2.0,20000.0,Electronics
1755,2028-10-20,south,Laptop,6.0,55000.0,Electronics
1756,2028-10-21,West,Shoes,8.0,3000.0,Fashion
1757,2028-10-22,East,Mobile,0.0,20000.0,Electronics
1758,2028-10-23,south,Tablet,8.0,30000.0,Electronics
1759,2028-10-24,East,Jacket,7.0,4000.0,Fashion
1760,2028-10-25,West,Shoes,5.0,3000.0,Fashion
1761,2028-10-26,East,Shoes,6.0,3000.0,Fashion
1762,2028-10-27,East,Mobile,2.0,20000.0,Electronics
1763,2028-10-28,West,Watch,0.0,5000.0,Fashion
1764,2028-10-29,East,Tablet,3.0,30000.0,Electronics
1765,2028-10-30,East,Mobile,5.0,-1000.0,Electronics
1766,2028-10-31,West,Shoes,7.0,3000.0,Fashion
1767,2028-11-01,West,Mobile,,20000.0,Electronics
1768,2028-11-02,East,Mobile,7.0,20000.0,Electronics
1769,2028-11-03,,Laptop,9.0,55000.0,Electronics
1770,2028-11-04,East,Mobile,1.0,20000.0,Electronics
1771,2028-11-05,north,Jacket,4.0,4000.0,Fashion
1772,2028-11-06,East,Jacket,3.0,4000.0,Fashion
1773,2028-11-07,West,Tablet,5.0,30000.0,Electronics
1774,2028-11-08,north,Laptop,4.0,55000.0,Electronics
1775,2028-11-09,West,Watch,5.0,5000.0,Fashion
1776,2028-11-10,East,Tablet,3.0,30000.0,Electronics
1777,2028-11-11,East,Mobile,5.0,20000.0,Electronics
1778,2028-11-12,north,Laptop,4.0,55000.0,Electronics
1779,2028-11-13,north,Jacket,4.0,4000.0,Fashion
1780,2028-11-14,south,Mobile,4.0,0.0,Electronics
1781,2028-11-15,West,Jacket,7.0,4000.0,Fashion
1782,2028-11-16,East,Shoes,4.0,3000.0,Fashion
1783,2028-11-17,south,Shoes,4.0,3000.0,Fashion
1784,2028-11-18,north,Jacket,,4000.0,Fashion
1785,2028-11-19,north,Laptop,8.0,55000.0,Electronics
1786,2028-11-20,East,Watch,8.0,5000.0,Fashion
1787,2028-11-21,north,Tablet,3.0,30000.0,Electronics
1788,2028-11-22,south,Laptop,,55000.0,Electronics
1789,2028-11-23,north,Mobile,1.0,20000.0,Electronics
1790,2028-11-24,north,Shoes,6.0,3000.0,Fashion
1791,2028-11-25,East,Tablet,5.0,30000.0,Electronics
1792,2028-11-26,West,Mobile,7.0,20000.0,Electronics
1793,2028-11-27,,Watch,2.0,5000.0,Fashion
1794,2028-11-28,south,Laptop,,55000.0,Electronics
1795,2028-11-29,north,Tablet,7.0,30000.0,Electronics
1796,2028-11-30,West,Tablet,7.0,30000.0,Electronics
1797,2028-12-01,north,Shoes,4.0,3000.0,Fashion
1798,2028-12-02,north,Watch,2.0,5000.0,Fashion
1799,2028-12-03,West,Watch,9.0,5000.0,Fashion
1800,2028-12-04,north,Laptop,7.0,55000.0,Electronics
1801,2028-12-05,East,Mobile,8.0,20000.0,Electronics
1802,2028-12-06,north,Mobile,9.0,20000.0,Electronics
1803,2028-12-07,West,Jacket,,4000.0,Fashion
1804,2028-12-08,East,Watch,6.0,5000.0,Fashion
1805,2028-12-09,south,Shoes,6.0,3000.0,Fashion
1806,2028-12-10,West,Mobile,1.0,20000.0,Electronics
1807,2028-12-11,East,Laptop,1.0,55000.0,Electronics
1808,2028-12-12,south,Watch,8.0,5000.0,Fashion
1809,2028-12-13,north,Laptop,9.0,55000.0,Electronics
1810,2028-12-14,south,Shoes,3.0,3000.0,Fashion
1811,2028-12-15,south,Jacket,6.0,4000.0,Fashion
1812,2028-12-16,East,Mobile,7.0,20000.0,Electronics
1813,2028-12-17,West,Tablet,7.0,30000.0,Electronics
1814,2028-12-18,East,Mobile,6.0,20000.0,Electronics
1815,2028-12-19,East,Laptop,1.0,55000.0,Electronics
1816,2028-12-20,north,Watch,2.0,5000.0,Fashion
1817,2028-12-21,south,Tablet,2.0,30000.0,Electronics
1818,2028-12-22,south,Watch,,5000.0,Fashion
1819,2028-12-23,West,Laptop,1.0,55000.0,Electronics
1820,2028-12-24,north,Watch,4.0,5000.0,Fashion
1821,2028-12-25,East,Shoes,3.0,3000.0,Fashion
1822,2028-12-26,East,Watch,2.0,5000.0,Fashion
1823,2028-12-27,north,Tablet,3.0,0.0,Electronics
1824,2028-12-28,West,Mobile,8.0,20000.0,Electronics
1825,2028-12-29,south,Mobile,3.0,20000.0,Electronics
1826,2028-12-30,south,Jacket,7.0,4000.0,Fashion
1827,2028-12-31,south,Laptop,2.0,,Electronics
1828,2029-01-01,south,Shoes,2.0,3000.0,Fashion
1829,2029-01-02,north,Mobile,1.0,20000.0,Electronics
1830,2029-01-03,West,Laptop,5.0,55000.0,Electronics
1831,2029-01-04,East,Jacket,3.0,4000.0,Fashion
1832,2029-01-05,East,Watch,3.0,5000.0,Fashion
1833,2029-01-06,north,Jacket,2.0,4000.0,Fashion
1834,2029-01-07,East,Watch,0.0,5000.0,Fashion
1835,2029-01-08,north,Tablet,9.0,30000.0,Electronics
1836,2029-01-09,south,Shoes,7.0,3000.0,Fashion
1837,2029-01-10,south,Laptop,6.0,55000.0,Electronics
1838,2029-01-11,north,Jacket,8.0,4000.0,Fashion
1839,2029-01-12,north,Laptop,5.0,55000.0,Electronics
1840,2029-01-13,West,Jacket,8.0,4000.0,Fashion
1841,2029-01-14,south,Shoes,0.0,3000.0,Fashion
1842,2029-01-15,north,Mobile,5.0,20000.0,Electronics
1843,2029-01-16,north,Shoes,5.0,3000.0,Fashion
1844,2029-01-17,north,Mobile,9.0,0.0,Electronics
1845,2029-01-18,West,Tablet,,30000.0,Electronics
1846,2029-01-19,south,Mobile,1.0,20000.0,Electronics
1847,2029-01-20,north,Mobile,1.0,-1000.0,Electronics
1848,2029-01-21,East,Laptop,9.0,55000.0,Electronics
1849,2029-01-22,,Jacket,2.0,4000.0,Fashion
1850,2029-01-23,north,Shoes,4.0,3000.0,Fashion
1851,2029-01-24,East,Watch,4.0,5000.0,Fashion
1852,2029-01-25,East,Shoes,7.0,3000.0,Fashion
1853,2029-01-26,north,Watch,5.0,5000.0,Fashion
1854,2029-01-27,East,Laptop,8.0,55000.0,Electronics
1855,2029-01-28,north,Mobile,2.0,20000.0,Electronics
1856,2029-01-29,East,Shoes,3.0,3000.0,Fashion
1857,2029-01-30,north,Shoes,6.0,3000.0,Fashion
1858,2029-01-31,East,Watch,8.0,5000.0,Fashion
1859,2029-02-01,West,Laptop,2.0,55000.0,Electronics
1860,2029-02-02,south,Watch,1.0,5000.0,Fashion
1861,2029-02-03,East,Laptop,5.0,55000.0,Electronics
1862,2029-02-04,south,Laptop,7.0,55000.0,Electronics
1863,2029-02-05,north,Mobile,5.0,20000.0,Electronics
1864,2029-02-06,north,Watch,0.0,5000.0,Fashion
1865,2029-02-07,north,Mobile,7.0,20000.0,Electronics
1866,2029-02-08,north,Watch,5.0,5000.0,Fashion
1867,2029-02-09,West,Watch,4.0,5000.0,Fashion
1868,2029-02-10,West,Watch,9.0,5000.0,Fashion
1869,2029-02-11,West,Watch,3.0,5000.0,Fashion
1870,2029-02-12,East,Mobile,0.0,20000.0,Electronics
1871,2029-02-13,East,Tablet,,30000.0,Electronics
1872,2029-02-14,south,Laptop,8.0,55000.0,Electronics
1873,2029-02-15,south,Laptop,1.0,55000.0,Electronics
1874,2029-02-16,East,Shoes,4.0,3000.0,Fashion
1875,2029-02-17,north,Jacket,5.0,4000.0,Fashion
1876,2029-02-18,West,Shoes,3.0,3000.0,Fashion
1877,2029-02-19,north,Jacket,9.0,4000.0,Fashion
1878,2029-02-20,East,Jacket,3.0,,Fashion
1879,2029-02-21,East,Mobile,4.0,20000.0,Electronics
1880,2029-02-22,West,Mobile,4.0,20000.0,Electronics
1881,2029-02-23,north,Shoes,4.0,3000.0,Fashion
1882,2029-02-24,West,Shoes,,3000.0,Fashion
1883,2029-02-25,East,Jacket,8.0,4000.0,Fashion
1884,2029-02-26,south,Mobile,4.0,20000.0,Electronics
1885,2029-02-27,East,Laptop,0.0,55000.0,Electronics
1886,2029-02-28,north,Mobile,2.0,20000.0,Electronics
1887,2029-03-01,West,Laptop,4.0,55000.0,Electronics
1888,2029-03-02,East,Watch,9.0,5000.0,Fashion
1889,2029-03-03,East,Jacket,4.0,4000.0,Fashion
1890,2029-03-04,north,Jacket,9.0,4000.0,Fashion
1891,2029-03-05,south,Watch,4.0,5000.0,Fashion
1892,2029-03-06,south,Shoes,8.0,3000.0,Fashion
1893,2029-03-07,north,Laptop,6.0,55000.0,Electronics
1894,2029-03-08,West,Mobile,4.0,20000.0,Electronics
1895,2029-03-09,East,Jacket,1.0,4000.0,Fashion
1896,2029-03-10,south,Laptop,7.0,55000.0,Electronics
1897,2029-03-11,West,Mobile,8.0,20000.0,Electronics
1898,2029-03-12,East,Jacket,6.0,,Fashion
1899,2029-03-13,south,Watch,8.0,0.0,Fashion
1900,2029-03-14,East,Jacket,8.0,4000.0,Fashion
1901,2029-03-15,,Laptop,6.0,55000.0,Electronics
1902,2029-03-16,West,Tablet,8.0,30000.0,Electronics
1903,2029-03-17,south,Watch,5.0,5000.0,Fashion
1904,2029-03-18,West,Watch,8.0,5000.0,Fashion
1905,2029-03-19,West,Watch,6.0,5000.0,Fashion
1906,2029-03-20,East,Laptop,4.0,55000.0,Electronics
1907,2029-03-21,south,Shoes,8.0,3000.0,Fashion
1908,2029-03-22,north,Jacket,7.0,0.0,Fashion
1909,2029-03-23,south,Tablet,9.0,0.0,Electronics
1910,2029-03-24,West,Watch,8.0,5000.0,Fashion
1911,2029-03-25,south,Jacket,6.0,4000.0,Fashion
1912,2029-03-26,West,Mobile,6.0,20000.0,Electronics
1913,2029-03-27,West,Watch,,5000.0,Fashion
1914,2029-03-28,East,Watch,5.0,5000.0,Fashion
1915,2029-03-29,East,Shoes,5.0,3000.0,Fashion
1916,2029-03-30,south,Laptop,2.0,55000.0,Electronics
1917,2029-03-31,West,Watch,8.0,5000.0,Fashion
1918,2029-04-01,north,Laptop,2.0,,Electronics
1919,2029-04-02,north,Laptop,4.0,,Electronics
1920,2029-04-03,south,Laptop,6.0,0.0,Electronics
1921,2029-04-04,East,Shoes,7.0,3000.0,Fashion
1922,2029-04-05,,Watch,0.0,5000.0,Fashion
1923,2029-04-06,East,Watch,7.0,5000.0,Fashion
1924,2029-04-07,East,Tablet,9.0,30000.0,Electronics
1925,2029-04-08,north,Laptop,6.0,,Electronics
1926,2029-04-09,West,Watch,4.0,5000.0,Fashion
1927,2029-04-10,north,Shoes,5.0,3000.0,Fashion
1928,2029-04-11,,Mobile,4.0,20000.0,Electronics
1929,2029-04-12,north,Jacket,0.0,4000.0,Fashion
1930,2029-04-13,south,Watch,8.0,5000.0,Fashion
1931,2029-04-14,East,Watch,5.0,5000.0,Fashion
1932,2029-04-15,north,Mobile,1.0,20000.0,Electronics
1933,2029-04-16,West,Laptop,2.0,55000.0,Electronics
1934,2029-04-17,south,Laptop,7.0,55000.0,Electronics
1935,2029-04-18,north,Watch,1.0,5000.0,Fashion
1936,2029-04-19,West,Mobile,7.0,20000.0,Electronics
1937,2029-04-20,south,Laptop,4.0,55000.0,Electronics
1938,2029-04-21,south,Tablet,1.0,30000.0,Electronics
1939,2029-04-22,north,Shoes,1.0,3000.0,Fashion
1940,2029-04-23,south,Tablet,4.0,30000.0,Electronics
1941,2029-04-24,East,Watch,0.0,5000.0,Fashion
1942,2029-04-25,south,Laptop,1.0,55000.0,Electronics
1943,2029-04-26,East,Tablet,6.0,30000.0,Electronics
1944,2029-04-27,south,Tablet,5.0,30000.0,Electronics
1945,2029-04-28,East,Laptop,2.0,55000.0,Electronics
1946,2029-04-29,north,Jacket,2.0,4000.0,Fashion
1947,2029-04-30,West,Laptop,6.0,55000.0,Electronics
1948,2029-05-01,West,Shoes,4.0,3000.0,Fashion
1949,2029-05-02,West,Laptop,5.0,55000.0,Electronics
1950,2029-05-03,East,Tablet,6.0,30000.0,Electronics
1951,2029-05-04,East,Mobile,9.0,20000.0,Electronics
1952,2029-05-05,north,Jacket,4.0,4000.0,Fashion
1953,2029-05-06,north,Tablet,7.0,30000.0,Electronics
1954,2029-05-07,West,Tablet,5.0,30000.0,Electronics
1955,2029-05-08,south,Jacket,1.0,4000.0,Fashion
1956,2029-05-09,East,Tablet,8.0,30000.0,Electronics
1957,2029-05-10,West,Mobile,5.0,20000.0,Electronics
1958,2029-05-11,East,Jacket,8.0,,Fashion
1959,2029-05-12,West,Tablet,7.0,30000.0,Electronics
1960,2029-05-13,East,Jacket,3.0,4000.0,Fashion
1961,2029-05-14,south,Shoes,,-1000.0,Fashion
1962,2029-05-15,south,Shoes,6.0,0.0,Fashion
1963,2029-05-16,north,Jacket,2.0,,Fashion
1964,2029-05-17,north,Laptop,3.0,55000.0,Electronics
1965,2029-05-18,West,Shoes,5.0,3000.0,Fashion
1966,2029-05-19,West,Laptop,7.0,55000.0,Electronics
1967,2029-05-20,north,Mobile,8.0,20000.0,Electronics
1968,2029-05-21,East,Jacket,7.0,4000.0,Fashion
1969,2029-05-22,,Shoes,9.0,0.0,Fashion
1970,2029-05-23,north,Shoes,5.0,3000.0,Fashion
1971,2029-05-24,south,Shoes,1.0,3000.0,Fashion
1972,2029-05-25,East,Laptop,6.0,55000.0,Electronics
1973,2029-05-26,north,Laptop,6.0,55000.0,Electronics
1974,2029-05-27,West,Laptop,5.0,55000.0,Electronics
1975,2029-05-28,south,Tablet,7.0,30000.0,Electronics
1976,2029-05-29,West,Watch,3.0,5000.0,Fashion
1977,2029-05-30,East,Mobile,,20000.0,Electronics
1978,2029-05-31,East,Laptop,0.0,55000.0,Electronics
1979,2029-06-01,north,Tablet,,30000.0,Electronics
1980,2029-06-02,East,Laptop,9.0,0.0,Electronics
1981,2029-06-03,East,Watch,9.0,5000.0,Fashion
1982,2029-06-04,East,Laptop,3.0,55000.0,Electronics
1983,2029-06-05,West,Shoes,0.0,3000.0,Fashion
1984,2029-06-06,south,Tablet,9.0,,Electronics
1985,2029-06-07,north,Laptop,3.0,55000.0,Electronics
1986,2029-06-08,East,Tablet,7.0,30000.0,Electronics
1987,2029-06-09,East,Jacket,3.0,4000.0,Fashion
1988,2029-06-10,south,Watch,6.0,5000.0,Fashion
1989,2029-06-11,south,Tablet,7.0,30000.0,Electronics
1990,2029-06-12,south,Tablet,5.0,30000.0,Electronics
1991,2029-06-13,north,Mobile,0.0,20000.0,Electronics
1992,2029-06-14,north,Mobile,8.0,20000.0,Electronics
1993,2029-06-15,West,Laptop,9.0,55000.0,Electronics
1994,2029-06-16,West,Mobile,9.0,20000.0,Electronics
1995,2029-06-17,north,Shoes,9.0,3000.0,Fashion
1996,2029-06-18,East,Tablet,6.0,,Electronics
1997,2029-06-19,West,Watch,8.0,5000.0,Fashion
1998,2029-06-20,north,Shoes,8.0,3000.0,Fashion
1999,2029-06-21,West,Watch,3.0,5000.0,Fashion
2000,2029-06-22,south,Watch,7.0,5000.0,Fashion
2001,2029-06-23,East,Watch,5.0,5000.0,Fashion
2002,2029-06-24,West,Shoes,6.0,3000.0,Fashion
2003,2029-06-25,West,Jacket,1.0,4000.0,Fashion
2004,2029-06-26,East,Shoes,3.0,3000.0,Fashion
2005,2029-06-27,north,Laptop,1.0,55000.0,Electronics
2006,2029-06-28,East,Watch,8.0,5000.0,Fashion
2007,2029-06-29,south,Mobile,6.0,20000.0,Electronics
2008,2029-06-30,West,Tablet,5.0,30000.0,Electronics
2009,2029-07-01,East,Tablet,4.0,30000.0,Electronics
2010,2029-07-02,West,Laptop,7.0,55000.0,Electronics
2011,2029-07-03,West,Tablet,2.0,30000.0,Electronics
2012,2029-07-04,East,Tablet,6.0,30000.0,Electronics
2013,2029-07-05,West,Tablet,2.0,30000.0,Electronics
2014,2029-07-06,West,Shoes,7.0,3000.0,Fashion
2015,2029-07-07,north,Laptop,5.0,0.0,Electronics
2016,2029-07-08,West,Laptop,0.0,55000.0,Electronics
2017,2029-07-09,north,Watch,7.0,5000.0,Fashion
2018,2029-07-10,East,Laptop,5.0,55000.0,Electronics
2019,2029-07-11,West,Mobile,7.0,20000.0,Electronics
2020,2029-07-12,East,Mobile,6.0,20000.0,Electronics
2021,2029-07-13,north,Shoes,5.0,0.0,Fashion
2022,2029-07-14,East,Watch,8.0,5000.0,Fashion
2023,2029-07-15,south,Mobile,9.0,20000.0,Electronics
2024,2029-07-16,south,Jacket,,4000.0,Fashion
2025,2029-07-17,north,Shoes,,3000.0,Fashion
2026,2029-07-18,south,Laptop,0.0,55000.0,Electronics
2027,2029-07-19,East,Tablet,9.0,30000.0,Electronics
2028,2029-07-20,East,Laptop,9.0,55000.0,Electronics
2029,2029-07-21,north,Watch,9.0,5000.0,Fashion
2030,2029-07-22,south,Tablet,2.0,0.0,Electronics
2031,2029-07-23,south,Laptop,7.0,55000.0,Electronics
2032,2029-07-24,south,Laptop,4.0,55000.0,Electronics
2033,2029-07-25,West,Watch,4.0,5000.0,Fashion
2034,2029-07-26,East,Tablet,7.0,30000.0,Electronics
2035,2029-07-27,north,Shoes,,3000.0,Fashion
2036,2029-07-28,north,Watch,3.0,5000.0,Fashion
2037,2029-07-29,East,Mobile,6.0,-1000.0,Electronics
2038,2029-07-30,East,Tablet,9.0,30000.0,Electronics
2039,2029-07-31,south,Jacket,2.0,4000.0,Fashion
2040,2029-08-01,north,Watch,,5000.0,Fashion
2041,2029-08-02,south,Shoes,1.0,3000.0,Fashion
2042,2029-08-03,south,Jacket,4.0,4000.0,Fashion
2043,2029-08-04,south,Tablet,0.0,30000.0,Electronics
2044,2029-08-05,West,Shoes,1.0,3000.0,Fashion
2045,2029-08-06,East,Shoes,6.0,3000.0,Fashion
2046,2029-08-07,south,Mobile,1.0,20000.0,Electronics
2047,2029-08-08,north,Tablet,8.0,30000.0,Electronics
2048,2029-08-09,West,Mobile,1.0,20000.0,Electronics
2049,2029-08-10,East,Mobile,4.0,20000.0,Electronics
2050,2029-08-11,West,Tablet,8.0,30000.0,Electronics
2051,2029-08-12,East,Shoes,9.0,3000.0,Fashion
2052,2029-08-13,south,Jacket,8.0,,Fashion
2053,2029-08-14,south,Jacket,2.0,4000.0,Fashion
2054,2029-08-15,north,Mobile,6.0,20000.0,Electronics
2055,2029-08-16,East,Laptop,2.0,55000.0,Electronics
2056,2029-08-17,north,Tablet,4.0,30000.0,Electronics
2057,2029-08-18,north,Shoes,6.0,,Fashion
2058,2029-08-19,south,Tablet,5.0,30000.0,Electronics
2059,2029-08-20,East,Laptop,9.0,55000.0,Electronics
2060,2029-08-21,north,Jacket,2.0,4000.0,Fashion
